x,y,z
89674.06761069235,43152.74197550642,43.3307
89674.91758930765,43153.139524493585,43.3254
89674.06379679672,43152.73942088707,43.3307
89674.12320320329,43152.65897911294,43.3307
89673.03969679671,43151.98312088707,43.3413
89673.09910320328,43151.902679112936,43.3413
89673.03969679671,43151.98312088707,43.3413
89674.12320320329,43152.65897911294,43.3307
89673.03969510096,43151.98311963537,43.3413
89673.09910489903,43151.902680364634,43.3413
89672.13659510096,43151.31611963537,43.3519
89672.19600489903,43151.23568036463,43.3519
89672.13659510096,43151.31611963537,43.3519
89673.09910489903,43151.902680364634,43.3413
89672.14846173771,43151.322609705094,43.3519
89672.18413826228,43151.22919029491,43.3519
89670.82166173772,43150.815909705096,43.3624
89670.85733826229,43150.72249029491,43.3624
89670.82166173772,43150.815909705096,43.3624
89672.18413826228,43151.22919029491,43.3519
89670.82307169902,43150.81642405147,43.3624
89670.85592830098,43150.72197594854,43.3624
89669.77357169901,43150.451324051464,43.373
89669.80642830097,43150.356875948535,43.373
89669.77357169901,43150.451324051464,43.373
89670.85592830098,43150.72197594854,43.3624
89669.77671363571,43150.452302414036,43.373
89669.80328636427,43150.35589758596,43.373
89668.70501363571,43150.15690241403,43.3635
89668.73158636427,43150.06049758596,43.3635
89668.70501363571,43150.15690241403,43.3635
89669.80328636427,43150.35589758596,43.373
89668.7228847018,43150.1584893609,43.3635
89668.71371529819,43150.05891063909,43.3635
89667.5369847018,43150.26768936091,43.3539
89667.52781529819,43150.1681106391,43.3539
89667.5369847018,43150.26768936091,43.3539
89668.71371529819,43150.05891063909,43.3635
89667.54174482528,43150.2670189815,43.3539
89667.52305517471,43150.1687810185,43.3539
89666.30704482528,43150.5019189815,43.3444
89666.2883551747,43150.4036810185,43.3444
89666.30704482528,43150.5019189815,43.3444
89667.52305517471,43150.1687810185,43.3539
89666.30907187349,43150.501489634335,43.3444
89666.2863281265,43150.404110365664,43.3444
89665.3465718735,43150.72628963434,43.3348
89665.32382812651,43150.62891036567,43.3348
89665.3465718735,43150.72628963434,43.3348
89666.2863281265,43150.404110365664,43.3444
89665.34866613786,43150.72575249813,43.3348
89665.32173386215,43150.62944750187,43.3348
89664.47616613786,43150.96975249813,43.3252
89664.44923386215,43150.87344750187,43.3252
89664.47616613786,43150.96975249813,43.3252
89665.32173386215,43150.62944750187,43.3348
89664.47189770613,43150.970746742365,43.3252
89664.45350229388,43150.87245325764,43.3252
89663.42459770612,43151.16674674236,43.3157
89663.40620229387,43151.068453257634,43.3157
89663.42459770612,43151.16674674236,43.3157
89664.45350229388,43150.87245325764,43.3252
89663.42339420115,43151.16695679211,43.3157
89663.40740579885,43151.06824320788,43.3157
89662.45159420115,43151.324356792116,43.3061
89662.43560579885,43151.22564320789,43.3061
89662.45159420115,43151.324356792116,43.3061
89663.40740579885,43151.06824320788,43.3157
89662.44494484797,43151.32498191074,43.3061
89662.44225515203,43151.225018089266,43.3061
89661.50094484797,43151.350381910735,43.2965
89661.49825515202,43151.250418089265,43.2965
89661.50094484797,43151.350381910735,43.2965
89662.44225515203,43151.225018089266,43.3061
89661.488376478,43151.349124047076,43.2965
89661.510823522,43151.251675952924,43.2965
89660.390476478,43151.096224047076,43.2918
89660.412923522,43150.998775952925,43.2918
89660.390476478,43151.096224047076,43.2918
89661.510823522,43151.251675952924,43.2965
89660.37571799819,43151.09021926646,43.2918
89660.42768200181,43151.00478073354,43.2918
89659.29811799819,43150.434819266455,43.287
89659.35008200181,43150.34938073354,43.287
89659.29811799819,43150.434819266455,43.287
89660.42768200181,43151.00478073354,43.2918
89659.29846533532,43150.43502859201,43.287
89659.34973466468,43150.34917140799,43.287
89657.88256533533,43149.58952859201,43.2774
89657.93383466468,43149.50367140799,43.2774
89657.88256533533,43149.58952859201,43.2774
89659.34973466468,43150.34917140799,43.287
89657.88077737477,43149.588409085634,43.2774
89657.93562262524,43149.50479091437,43.2774
89656.36667737477,43148.595309085635,43.2678
89656.42152262524,43148.51169091437,43.2678
89656.36667737477,43148.595309085635,43.2678
89657.93562262524,43149.50479091437,43.2774
89656.35896825891,43148.58907753318,43.2678
89656.4292317411,43148.517922466825,43.2678
89655.1219682589,43147.36757753318,43.2583
89655.1922317411,43147.296422466825,43.2583
89655.1219682589,43147.36757753318,43.2583
89656.4292317411,43148.517922466825,43.2678
89655.11585843701,43147.3602689516,43.2583
89655.19834156298,43147.30373104841,43.2583
89654.46865843702,43146.41606895159,43.2487
89654.55114156299,43146.3595310484,43.2487
89654.46865843702,43146.41606895159,43.2487
89655.19834156298,43147.30373104841,43.2583
89654.46489717824,43146.409588670445,43.2487
89654.55490282176,43146.36601132955,43.2487
89654.04149717824,43145.53508867045,43.2391
89654.13150282177,43145.49151132955,43.2391
89654.04149717824,43145.53508867045,43.2391
89654.55490282176,43146.36601132955,43.2487
89654.04020153418,43145.532179938404,43.2391
89654.13279846583,43145.494420061594,43.2391
89653.51970153418,43144.25577993841,43.2296
89653.61229846583,43144.2180200616,43.2296
89653.51970153418,43144.25577993841,43.2296
89654.13279846583,43145.494420061594,43.2391
89653.51671336555,43144.245315912965,43.2296
89653.61528663446,43144.22848408704,43.2296
89653.26051336555,43142.74491591296,43.22
89653.35908663446,43142.72808408704,43.22
89653.26051336555,43142.74491591296,43.22
89653.61528663446,43144.22848408704,43.2296
89653.25987877276,43142.73369442553,43.22
89653.35972122724,43142.73930557447,43.22
89653.33447877275,43141.40629442553,43.22
89653.43432122724,43141.41190557447,43.22
89653.33447877275,43141.40629442553,43.22
89653.35972122724,43142.73930557447,43.22
89653.33447880553,43141.406293883876,43.22
89653.43432119447,43141.41190611612,43.22
89653.45407880553,43139.27859388388,43.22
89653.55392119447,43139.28420611612,43.22
89653.45407880553,43139.27859388388,43.22
89653.43432119447,43141.41190611612,43.22
89653.45407878766,43139.27859419345,43.22
89653.55392121234,43139.28420580655,43.22
89653.53777878766,43137.78939419345,43.2199
89653.63762121234,43137.795005806554,43.2199
89653.53777878766,43137.78939419345,43.2199
89653.55392121234,43139.28420580655,43.22
89653.53777874296,43137.78939499681,43.2199
89653.63762125705,43137.795005003194,43.2199
89653.63147874296,43136.12179499681,43.2197
89653.73132125704,43136.12740500319,43.2197
89653.63147874296,43136.12179499681,43.2197
89653.63762125705,43137.795005003194,43.2199
89653.6314788264,43136.12179350315,43.2197
89653.7313211736,43136.12740649685,43.2197
89653.7421788264,43134.15269350315,43.2193
89653.84202117361,43134.15830649685,43.2193
89653.7421788264,43134.15269350315,43.2193
89653.7313211736,43136.12740649685,43.2197
89653.74217874891,43134.152694859906,43.2193
89653.8420212511,43134.158305140096,43.2193
89653.8467787489,43132.29119485991,43.2185
89653.94662125109,43132.2968051401,43.2185
89653.8467787489,43132.29119485991,43.2185
89653.8420212511,43134.158305140096,43.2193
89653.84677884428,43132.29119316993,43.2185
89653.94662115572,43132.296806830076,43.2185
89653.90647884428,43131.229393169924,43.217
89654.00632115571,43131.23500683007,43.217
89653.90647884428,43131.229393169924,43.217
89653.94662115572,43132.296806830076,43.2185
